Customer ID,Age,Preferred Platform,Order Frequency,Order Type,Delivery Time Preference,Delivery Speed Preference,Satisfaction Rating,Payment Method,Discount Usage,Restaurant Rating,Order Size
CUST0883,31,Zomato,Occasionally,Beverages,Morning,Medium,1.0991823792943332,Debit Card,Yes,2.6873630442305187,Small
CUST0884,40,Uber Eats,Monthly,Healthy Food,Night,Medium,3.470087970521358,Cash on Delivery,Yes,3.3115057580647633,Small
CUST0885,34,Uber Eats,Monthly,Healthy Food,Evening,Fast,1.8814591898313964,Cash on Delivery,No,3.773995811083677,Small
CUST0886,39,Uber Eats,Daily,Fast Food,Evening,Slow,2.429574194326434,Credit Card,Yes,3.9931339984933727,Small
CUST0887,35,Swiggy,Weekly,Healthy Food,Evening,Slow,2.3054658786962516,Debit Card,Yes,3.8123732533231443,Small
CUST0888,56,Swiggy,Daily,Desserts,Evening,Fast,3.4326048386488153,Cash on Delivery,No,1.9407722759756276,Small
CUST0889,62,Uber Eats,Weekly,Desserts,Evening,Fast,1.7805989856550526,UPI,No,1.0114644230389493,Large
CUST0890,35,Uber Eats,Occasionally,Desserts,Evening,Slow,3.1057353681964828,UPI,No,4.975621248799417,Medium
CUST0891,53,Uber Eats,Occasionally,Beverages,Morning,Medium,4.125133423079999,Debit Card,Yes,1.068618606400443,Small
CUST0892,18,Zomato,Occasionally,Beverages,Night,Slow,4.068380483327125,Credit Card,No,3.233497872171591,Small
CUST0893,51,Swiggy,Daily,Desserts,Morning,Slow,1.7828626937433674,UPI,No,4.8304630855796535,Large
CUST0894,30,Uber Eats,Daily,Beverages,Evening,Slow,1.3343582015756454,UPI,Yes,4.683616403047928,Small
CUST0895,23,Uber Eats,Daily,Desserts,Afternoon,Fast,4.3978055550294535,Cash on Delivery,No,1.2383095595646476,Medium
CUST0896,33,Zomato,Monthly,Healthy Food,Afternoon,Fast,3.7082535526620677,UPI,No,2.397390137936429,Small
CUST0897,64,Swiggy,Daily,Beverages,Evening,Fast,4.830494793873338,Debit Card,No,4.395005996505294,Large
CUST0898,44,Uber Eats,Monthly,Desserts,Evening,Fast,4.9033580276902775,Debit Card,Yes,4.467090033848491,Large
CUST0899,49,Swiggy,Occasionally,Beverages,Evening,Fast,2.5776944516435276,Cash on Delivery,No,4.276041809897103,Large
CUST0900,53,Uber Eats,Daily,Fast Food,Night,Slow,2.9618614410685837,Debit Card,No,2.178789152514588,Medium
CUST0901,33,Zomato,Monthly,Fast Food,Night,Medium,3.4126874984824007,Debit Card,No,1.5765609692112306,Medium
CUST0902,62,Zomato,Occasionally,Desserts,Morning,Fast,3.046223370534246,Cash on Delivery,No,4.413248823627841,Medium
CUST0903,48,Swiggy,Occasionally,Desserts,Night,Fast,1.2241904708280247,Cash on Delivery,Yes,4.887278405765944,Small
CUST0904,59,Zomato,Daily,Desserts,Evening,Fast,3.6670655417759677,Cash on Delivery,No,4.651815635594039,Small
CUST0905,63,Swiggy,Weekly,Fast Food,Night,Slow,2.5902319892628767,Cash on Delivery,Yes,1.969989633880179,Large
CUST0906,49,Uber Eats,Weekly,Beverages,Afternoon,Slow,3.8638550893605967,UPI,No,4.311287230985975,Large
CUST0907,46,Zomato,Occasionally,Fast Food,Afternoon,Slow,2.7105619123467792,Credit Card,No,1.2234626635013628,Medium
CUST0908,19,Uber Eats,Weekly,Desserts,Evening,Medium,2.5444504729757056,Cash on Delivery,Yes,1.5512052511345087,Medium
CUST0909,23,Uber Eats,Weekly,Desserts,Night,Medium,1.0487631644204365,Debit Card,No,4.8482079415256,Small
CUST0910,36,Zomato,Monthly,Desserts,Night,Fast,2.3796808526323745,Credit Card,Yes,3.8158514244281223,Small
CUST0911,32,Zomato,Monthly,Desserts,Morning,Fast,2.2323413782573827,Credit Card,Yes,2.50984313288574,Small
CUST0912,43,Zomato,Monthly,Desserts,Morning,Fast,2.7823041640013972,Credit Card,No,1.1053875296152391,Medium
CUST0913,62,Uber Eats,Occasionally,Desserts,Afternoon,Medium,3.2441320445417947,UPI,No,4.85965277030196,Large
CUST0914,33,Swiggy,Weekly,Healthy Food,Evening,Fast,1.862780622477929,UPI,No,2.486736925068001,Medium
CUST0915,37,Swiggy,Daily,Healthy Food,Afternoon,Fast,4.55121950638951,Cash on Delivery,No,3.8056070538166114,Large
CUST0916,60,Uber Eats,Weekly,Healthy Food,Evening,Slow,3.966110706108724,Debit Card,No,3.650989281583043,Large
CUST0917,55,Uber Eats,Occasionally,Fast Food,Evening,Medium,2.6624391020442695,Cash on Delivery,No,1.2950811826237012,Medium
CUST0918,41,Uber Eats,Monthly,Beverages,Evening,Slow,2.770017453689397,Credit Card,No,4.349748778162171,Large
CUST0919,48,Zomato,Occasionally,Desserts,Evening,Slow,1.6551613749764198,Cash on Delivery,No,4.481907908862031,Small
CUST0920,53,Swiggy,Monthly,Healthy Food,Night,Slow,3.912002681802531,Credit Card,Yes,1.1207429214384157,Small
CUST0921,51,Swiggy,Occasionally,Fast Food,Evening,Slow,4.590894443506961,Debit Card,No,2.4609768730782715,Small
CUST0922,40,Swiggy,Daily,Beverages,Night,Slow,3.914422061932946,Credit Card,Yes,1.3159731699539958,Large
CUST0923,45,Swiggy,Monthly,Desserts,Evening,Slow,2.6567751508822344,UPI,No,1.30826118625634,Large
CUST0924,65,Swiggy,Monthly,Desserts,Night,Slow,4.342046129321458,Cash on Delivery,Yes,3.2767326185425514,Large
CUST0925,53,Swiggy,Weekly,Beverages,Night,Fast,3.391742828073441,Cash on Delivery,Yes,4.254845035567726,Medium
CUST0926,39,Uber Eats,Occasionally,Beverages,Afternoon,Medium,1.5745571317608293,UPI,Yes,1.5988688995068578,Large
CUST0927,40,Uber Eats,Weekly,Beverages,Afternoon,Slow,2.2129245541874503,UPI,Yes,1.7296980461408116,Medium
CUST0928,62,Zomato,Occasionally,Fast Food,Morning,Slow,4.953529711589987,UPI,Yes,3.9742317539487,Large
CUST0929,47,Uber Eats,Daily,Healthy Food,Afternoon,Medium,3.101204186279724,Credit Card,No,3.9924284972980626,Small
CUST0930,35,Uber Eats,Weekly,Desserts,Afternoon,Fast,2.3416669686471154,UPI,No,3.7942557021607684,Small
CUST0931,37,Swiggy,Monthly,Healthy Food,Evening,Fast,4.732611982825258,Debit Card,No,2.1980307838375714,Medium
CUST0932,34,Zomato,Daily,Beverages,Morning,Medium,3.3627155648503915,Cash on Delivery,No,2.6460899329947654,Large
CUST0933,32,Swiggy,Occasionally,Desserts,Afternoon,Medium,2.5030896392002187,Cash on Delivery,No,2.3493479622594604,Small
CUST0934,25,Zomato,Monthly,Desserts,Afternoon,Medium,1.0264754715401123,Debit Card,No,4.125587631608461,Small
CUST0935,64,Uber Eats,Occasionally,Healthy Food,Night,Medium,3.555223998856857,Cash on Delivery,No,3.7809880975845283,Small
CUST0936,30,Uber Eats,Monthly,Healthy Food,Morning,Fast,2.0933154348884226,UPI,No,2.147076282240947,Medium
CUST0937,38,Swiggy,Occasionally,Desserts,Morning,Medium,1.6995720432941268,Cash on Delivery,No,1.6235493439436195,Medium
CUST0938,25,Swiggy,Monthly,Fast Food,Morning,Slow,2.848479858346194,Debit Card,Yes,4.524628568960853,Small
CUST0939,65,Swiggy,Occasionally,Beverages,Night,Fast,3.2716652976049105,UPI,No,1.1284764291099783,Small
CUST0940,52,Uber Eats,Weekly,Healthy Food,Morning,Medium,4.65948844364068,Credit Card,Yes,4.004531716513044,Large
CUST0941,62,Uber Eats,Monthly,Desserts,Morning,Medium,1.7970302458407406,Credit Card,Yes,3.0131816911801335,Medium
CUST0942,29,Uber Eats,Monthly,Healthy Food,Night,Fast,4.329134892874048,UPI,No,1.0434703050968253,Medium
CUST0943,30,Zomato,Weekly,Desserts,Morning,Fast,2.1578526661952413,Cash on Delivery,Yes,4.330720377672337,Medium
CUST0944,31,Swiggy,Occasionally,Fast Food,Morning,Slow,2.9623424721429616,Debit Card,Yes,3.719614176399766,Small
CUST0945,65,Zomato,Monthly,Healthy Food,Evening,Medium,4.291196877546557,UPI,No,4.503906054922834,Small
CUST0946,48,Uber Eats,Weekly,Desserts,Afternoon,Medium,2.2079715977485534,Debit Card,No,3.216623685103856,Medium
CUST0947,35,Uber Eats,Occasionally,Healthy Food,Morning,Slow,3.340833017346691,Credit Card,No,4.318072922767828,Small
CUST0948,64,Zomato,Monthly,Desserts,Night,Medium,2.9764019417548493,UPI,No,4.676600920321498,Small
CUST0949,55,Swiggy,Monthly,Beverages,Evening,Slow,3.959424092276449,UPI,No,3.007489749969064,Large
CUST0950,51,Swiggy,Occasionally,Desserts,Afternoon,Fast,1.8980808862102032,Debit Card,Yes,3.837411261418904,Small
CUST0951,56,Uber Eats,Weekly,Desserts,Afternoon,Slow,4.164878189636667,Credit Card,No,2.6946810463503073,Large
CUST0952,36,Uber Eats,Monthly,Desserts,Evening,Fast,1.6160958785616462,Credit Card,No,1.6272025487371562,Medium
CUST0953,24,Uber Eats,Occasionally,Desserts,Night,Slow,2.2006776319750125,UPI,Yes,4.892489316819207,Medium
CUST0954,30,Swiggy,Monthly,Beverages,Afternoon,Fast,3.5622208367062527,Debit Card,Yes,3.0860041790473542,Large
CUST0955,36,Zomato,Occasionally,Fast Food,Afternoon,Fast,3.5462433240574947,UPI,No,4.911705134840997,Small
CUST0956,32,Uber Eats,Monthly,Beverages,Afternoon,Slow,1.4967076973263311,Cash on Delivery,Yes,1.500533424113236,Medium
CUST0957,41,Uber Eats,Daily,Fast Food,Morning,Slow,3.663653847357229,Credit Card,No,1.8474569738031152,Small
CUST0958,29,Zomato,Weekly,Fast Food,Morning,Slow,2.1507561331140033,Credit Card,Yes,3.476175041675473,Medium
CUST0959,37,Swiggy,Weekly,Beverages,Evening,Slow,1.7174892274107485,UPI,Yes,1.8756256518450662,Small
CUST0960,18,Uber Eats,Daily,Healthy Food,Evening,Fast,4.627172788615321,UPI,No,1.7347750908882902,Small
CUST0961,63,Swiggy,Occasionally,Fast Food,Night,Medium,3.579143382452436,UPI,No,3.9839829497333583,Small
CUST0962,52,Uber Eats,Weekly,Beverages,Night,Slow,1.1137703394697502,Credit Card,Yes,3.237177151593071,Large
CUST0963,26,Swiggy,Occasionally,Desserts,Evening,Slow,4.0588734232549974,Credit Card,No,4.366851957953251,Large
CUST0964,35,Zomato,Monthly,Beverages,Night,Slow,2.972200900147347,Credit Card,Yes,4.266235342396098,Medium
CUST0965,20,Uber Eats,Daily,Fast Food,Afternoon,Slow,4.882501306138183,Cash on Delivery,Yes,2.873744382781275,Small
CUST0966,21,Uber Eats,Occasionally,Healthy Food,Afternoon,Medium,3.3955652935971488,UPI,Yes,2.252758641621469,Large
CUST0967,53,Uber Eats,Occasionally,Healthy Food,Night,Medium,2.4470380419810343,Credit Card,Yes,3.567563337239619,Large
CUST0968,36,Uber Eats,Weekly,Healthy Food,Night,Slow,2.9219436218015726,Cash on Delivery,Yes,4.309014719142617,Small
CUST0969,62,Uber Eats,Monthly,Desserts,Evening,Medium,2.7442740460737323,UPI,No,1.6592974381050958,Small
CUST0970,26,Zomato,Weekly,Beverages,Evening,Medium,2.0316461511849178,Debit Card,No,4.213357042416279,Small
CUST0971,58,Uber Eats,Monthly,Beverages,Night,Slow,3.7436513446581574,Debit Card,Yes,3.586588782793936,Small
CUST0972,49,Uber Eats,Weekly,Healthy Food,Afternoon,Slow,4.897034993596229,UPI,Yes,1.7789223572587836,Medium
CUST0973,24,Swiggy,Occasionally,Desserts,Morning,Slow,4.273123178469648,UPI,No,1.4336035282731072,Large
CUST0974,18,Uber Eats,Occasionally,Healthy Food,Night,Medium,2.492808863893922,UPI,Yes,1.3112343061775453,Medium
CUST0975,54,Swiggy,Daily,Fast Food,Evening,Fast,3.931829082228651,Debit Card,No,3.412760668361105,Medium
CUST0976,36,Zomato,Occasionally,Beverages,Evening,Slow,1.0701803220891972,Cash on Delivery,No,4.3864370982489485,Medium
CUST0977,48,Swiggy,Occasionally,Desserts,Night,Slow,2.0381487358464963,Debit Card,No,1.1121954393246742,Large
CUST0978,48,Swiggy,Occasionally,Healthy Food,Evening,Medium,3.326617987707567,Credit Card,No,2.128827725731146,Medium
CUST0979,46,Zomato,Occasionally,Desserts,Afternoon,Slow,1.5845484828853937,UPI,No,3.166271659924523,Large
CUST0980,39,Zomato,Daily,Fast Food,Evening,Slow,2.8441758715604917,Debit Card,No,1.2612766686651091,Medium
CUST0981,29,Swiggy,Monthly,Fast Food,Morning,Slow,3.773132179245275,UPI,Yes,3.388443023293525,Large
CUST0982,21,Swiggy,Daily,Beverages,Morning,Medium,2.429541860917474,Cash on Delivery,Yes,4.026085761478156,Medium
CUST0983,34,Zomato,Daily,Desserts,Afternoon,Medium,1.2115533135137064,Credit Card,No,2.2364804502649247,Medium
CUST0984,48,Zomato,Weekly,Healthy Food,Evening,Fast,2.4446537917707563,Debit Card,Yes,3.2067655087031697,Medium
CUST0985,25,Zomato,Monthly,Healthy Food,Evening,Slow,3.5449885401756944,Cash on Delivery,No,3.5535558441043467,Medium
CUST0986,22,Zomato,Weekly,Healthy Food,Night,Fast,4.820625434994231,Cash on Delivery,Yes,1.1294671666722045,Small
CUST0987,43,Zomato,Daily,Beverages,Morning,Slow,1.194859602745062,Credit Card,No,2.0766720499110027,Medium
CUST0988,49,Swiggy,Occasionally,Fast Food,Night,Medium,2.1666563907150125,Credit Card,No,4.906652586761796,Medium
CUST0989,22,Zomato,Monthly,Healthy Food,Night,Fast,3.5557861011122767,Credit Card,Yes,3.2591872526667873,Large
CUST0990,54,Uber Eats,Occasionally,Beverages,Evening,Fast,1.3073067222197796,Cash on Delivery,Yes,3.2549572881011355,Medium
CUST0991,58,Uber Eats,Daily,Beverages,Morning,Fast,1.7752593388093243,Debit Card,No,4.160902812594383,Large
CUST0992,61,Uber Eats,Daily,Beverages,Night,Fast,3.512119805313572,Cash on Delivery,Yes,1.182722450734642,Large
CUST0993,21,Uber Eats,Daily,Beverages,Evening,Medium,4.058757516578098,Debit Card,Yes,2.258321168816415,Large
CUST0994,27,Zomato,Monthly,Beverages,Afternoon,Slow,3.395049952048913,Cash on Delivery,Yes,4.774036565679456,Medium
CUST0995,27,Uber Eats,Weekly,Beverages,Morning,Fast,1.6685436828050713,Credit Card,No,1.0339149230880027,Small
CUST0996,54,Swiggy,Weekly,Fast Food,Evening,Slow,2.2904274425638653,UPI,No,2.4265965745353526,Medium
CUST0997,37,Uber Eats,Occasionally,Fast Food,Afternoon,Fast,2.2648417302018995,Cash on Delivery,No,2.129608719311327,Large
CUST0998,23,Zomato,Monthly,Healthy Food,Night,Slow,4.37997954144976,Cash on Delivery,No,2.5925455540483022,Large
CUST0999,33,Uber Eats,Occasionally,Desserts,Night,Medium,4.199508824976453,UPI,Yes,1.7795348261139523,Large
CUST1000,25,Swiggy,Occasionally,Fast Food,Night,Medium,2.0858358945084725,Cash on Delivery,Yes,4.0073690828872115,Large
